code,name,industry,close_price,ytd_yoy,3m_smooth,6m_smooth,revenue_date
1410,南染,紡織纖維,34.1,-16.789609815032247,-16.528691515814543,-12.524835332469403,2025-12-10
1413,宏洲,紡織纖維,10.0,-3.889607002138318,-2.683594744786024,2.5639487183480525,2025-12-10
1414,東和,紡織纖維,16.75,-11.699934419309365,-11.803039082406542,-11.003331117770928,2025-12-10
1416,廣豐,其他業,11.65,9.552697937060906,8.270765961144226,7.316595137817927,2025-12-10
1417,嘉裕,紡織纖維,9.02,-42.36979579987764,-49.41305959948775,-56.430797537294495,2025-12-10
1418,東華,紡織纖維,19.25,-45.92209114826444,-50.470601912920465,-50.06414681268455,2025-12-10
1419,新紡,紡織纖維,71.5,19.168511834349445,19.25673207461185,21.31423119600693,2025-12-10
1423,利華,紡織纖維,38.5,-22.71618780658725,-23.40017622129187,-27.880348340886226,2025-12-10
1432,大魯閣,運動休閒,18.2,4.8183609359298,4.687569108162286,4.492165871085937,2025-12-10
1434,福懋,紡織纖維,15.9,-2.723529970537919,-1.8959351694801292,-0.3644833411478479,2025-12-10
1435,中福,其他業,21.85,-44.651119748288,-45.963688760799236,-45.732768784860895,2025-12-10
1436,華友聯,建材營造業,62.0,-43.32185165025918,-41.15141709991551,-26.177582175689064,2025-12-10
1437,勤益控,其他業,34.75,13.876305837375424,12.438951112518174,11.868630905954289,2025-12-10
1438,三地開發,建材營造業,33.8,-15.263143007267832,-56.009115582234095,-60.92624453810501,2025-12-10
1439,雋揚,建材營造業,30.9,409.8942261218723,421.9347101208461,377.64901218574806,2025-12-10
1440,南紡,紡織纖維,13.65,-16.18143904071514,-15.621222641615029,-13.28665327702956,2025-12-10
1441,大東,紡織纖維,10.5,-3.6078107912146717,-1.9138258761471,4.653713511314334,2025-12-10
1442,名軒,建材營造業,29.8,-67.177273639222,-67.48089195849555,-65.98629167292042,2025-12-10
1443,立益物流,其他業,27.4,8.92118996243465,10.903798776690458,13.982756411965498,2025-12-10
1444,力麗,紡織纖維,6.03,-9.52296342439778,-9.051306317836737,-7.832202116660372,2025-12-10
1445,大宇,紡織纖維,13.45,-28.02029484970323,-28.064965424107026,-28.238259966187346,2025-12-10
1446,宏和,紡織纖維,18.2,-70.51261725289366,-69.43540229812933,-63.391721010066696,2025-12-10
1447,力鵬,紡織纖維,5.44,-15.706704482060251,-16.09227032712371,-16.819669681420326,2025-12-10
1449,佳和,紡織纖維,10.95,-16.61712749007552,-18.3027334716262,-16.411046539666792,2025-12-10
1451,年興,紡織纖維,17.4,-5.831075610411373,-6.1136682664199435,-7.359262054581095,2025-12-10
1452,宏益,紡織纖維,11.95,-15.344561845908977,-13.577518932194579,-10.832062471415226,2025-12-10
1453,大將,建材營造業,12.7,-99.28371879112868,-99.35742578437974,-99.43926331673771,2025-12-10
1454,台富,紡織纖維,13.25,-1.7577940221127575,-1.2893054746864712,0.6988884546049204,2025-12-10
1455,集盛,紡織纖維,7.77,-31.488000205584676,-30.58714278767145,-28.69432182915263,2025-12-10
1456,怡華,建材營造業,12.9,-11.634459185921974,-14.825343848502483,-7.870638682903504,2025-12-10
1457,宜進,紡織纖維,15.7,-7.542288479206816,-6.13364435356733,-2.018239280706918,2025-12-10
1459,聯發,紡織纖維,11.8,-5.272591689519402,-5.125487358670706,-5.84100234153339,2025-12-10
1460,宏遠,紡織纖維,6.25,-4.824911393035292,-3.5030775396067306,-0.5821851149979205,2025-12-10
1463,強盛新,紡織纖維,19.7,308.91741324810954,340.5519912554011,399.64031163153555,2025-12-10
1464,得力,紡織纖維,11.15,5.749578582508086,7.489094755509556,10.712780073389373,2025-12-10
1465,偉全,紡織纖維,12.7,-29.554260940251996,-27.558463358023598,-25.621648520478782,2025-12-10
1466,聚隆,紡織纖維,14.15,-9.317493458439364,-7.350291770536927,-2.355035615400665,2025-12-10
1467,南緯,紡織纖維,7.03,6.406668593101994,5.769982615825124,8.470942462379483,2025-12-10
1468,昶和,紡織纖維,11.8,-22.807103375108827,-23.35401305601249,-23.256837684444733,2025-12-10
1470,大統新創,紡織纖維,23.0,3.382275346494823,4.949859138476373,8.294666293273474,2025-12-10
1471,首利,電子零組件業,8.98,-29.44143249022615,-26.910392685489374,-24.19428602022494,2025-12-10
1472,三洋實業,建材營造業,89.2,55.756279731241264,57.47861207231432,56.42050463066615,2025-12-10
1473,台南,紡織纖維,24.65,-3.727398412567995,-3.489688765149477,-0.562190437090245,2025-12-10
1474,弘裕,紡織纖維,11.15,-5.6385498298360925,-4.793445505600345,-3.8050197790929996,2025-12-10
1475,業旺,紡織纖維,30.25,-22.09824844241729,-21.422027737408673,-19.22504554805882,2025-12-10
1476,儒鴻,紡織纖維,390.5,5.609620019387274,6.315190399353973,8.505409476642804,2025-12-10
1477,聚陽,紡織纖維,301.5,-1.3599241869223677,-0.9244401841863125,2.4765077280838246,2025-12-10
1503,士電,電機機械,172.0,6.239490915176549,6.562583201874254,7.155723868487949,2025-12-10
1504,東元,電機機械,84.2,4.822337877284633,4.643657349494455,3.4577024989099647,2025-12-10
1506,正道,電機機械,11.7,4.418313561593901,5.558162900994574,6.0498354876540015,2025-12-10
1512,瑞利,汽車工業,7.6,6.324859234207669,4.622414823938999,2.29404584832951,2025-12-10
1513,中興電,電機機械,151.0,7.7650621485988,8.622692344695578,9.836378727489798,2025-12-10
1514,亞力,電機機械,99.7,16.086118802430917,14.720012267134054,11.050457716187736,2025-12-10
1515,力山,電機機械,27.9,-22.928118523099673,-29.305285581202366,-35.53397924320424,2025-12-10
1516,川飛,其他業,21.95,-86.3269631025249,-87.79625570761846,-89.04817542780586,2025-12-10
1517,利奇,電機機械,11.25,3.914938817045077,6.257658695465611,10.142376217881226,2025-12-10
1519,華城,電機機械,761.0,24.766939247456165,25.759597895297436,29.293306658884585,2025-12-10
1521,大億,汽車工業,24.0,-5.556560316597414,-7.3039484963359484,-10.796835568544543,2025-12-10
1522,堤維西,汽車工業,47.0,16.67060888018488,12.305525191896919,4.83781948617036,2025-12-10
1524,耿鼎,汽車工業,28.8,-6.876495528434356,-4.760590266104953,-2.2307378182937074,2025-12-10
1525,江申,汽車工業,64.1,-13.484729738306878,-13.94398887931437,-13.773354074870028,2025-12-10
1526,日馳,電機機械,16.7,7.540755413978628,11.172454959726009,10.908406077243995,2025-12-10
1527,鑽全,電機機械,32.55,-6.6386716111979,-4.805161507529405,-2.649864008970449,2025-12-10
1528,恩德,電機機械,16.05,-25.088039424579055,-24.44178287419264,-24.88179139852527,2025-12-10
1529,樂事綠能,電機機械,18.65,12.725272519327934,15.96381196948748,19.177114985804334,2025-12-10
1530,亞崴,電機機械,27.45,6.404674499210894,7.1237840983352525,13.715526757840545,2025-12-10
1531,高林股,電機機械,11.95,-3.6063049453511353,-2.6736526703210157,0.46051907567930156,2025-12-10
1532,勤美,電機機械,27.35,-21.23401607217199,-23.132263046140036,-33.14355822588007,2025-12-10
1533,車王電,汽車工業,32.65,44.400188186873635,47.60860372756846,48.89203062521045,2025-12-10
1535,中宇,電機機械,53.0,7.789915210643694,9.10279155147515,7.87616544473807,2025-12-10
1536,和大,汽車工業,58.0,-20.002736160643032,-21.625632052178172,-23.180440498061113,2025-12-10
1537,廣隆,電機機械,125.0,-16.003479512718776,-15.27556771452462,-12.520548198408875,2025-12-10
1538,正峰,電機機械,26.25,14.259727039662184,20.710139899940685,28.165444044125568,2025-12-10
1539,巨庭,電機機械,17.1,-3.4729994557136212,-4.002576417335756,-3.0006283427898466,2025-12-10
1540,喬福,電機機械,22.8,-8.956366936738414,-10.097237794549489,-12.790594190487651,2025-12-10
1541,錩泰,電機機械,23.6,16.231576123853642,18.168325717675362,17.588865661422947,2025-12-10
1558,伸興,電機機械,101.5,-1.193920029210882,0.988745033020075,3.3650769195395607,2025-12-10
1560,中砂,電機機械,365.0,16.535744360852146,16.25364808410338,16.65176389818892,2025-12-10
1563,巧新,汽車工業,40.65,42.236283919991195,52.77666170345276,76.00206620473513,2025-12-10
1568,倉佑,汽車工業,21.9,-1.1338494507403873,-1.089381403645785,-0.9433090318901693,2025-12-10
1582,信錦,電子零組件業,65.6,-4.152279089597766,-4.65008731497204,-4.567928519214597,2025-12-10
1583,程泰,電機機械,45.75,-14.222916807987652,-14.320966978937733,-14.614519945484872,2025-12-10
1587,吉茂,汽車工業,51.7,23.568265255522224,22.23592125857735,21.507918421377585,2025-12-10
1589,永冠-KY,電機機械,16.9,12.40057119589839,13.938772516149074,15.40322848061578,2025-12-10
1590,亞德客-KY,電機機械,922.0,11.438809902102353,10.851267370641075,10.114428087767992,2025-12-10
1597,直得,電機機械,72.2,5.128582444600083,3.233102718125967,2.3686350001715506,2025-12-10
1598,岱宇,運動休閒,20.9,-10.745972856663998,-7.451420860279001,-3.976378129019714,2025-12-10
1603,華電,電器電纜,37.3,19.65127421541526,21.08003528331743,23.487650731041942,2025-12-10
1604,聲寶,電器電纜,24.55,-0.6015129927820828,-0.1086158547876613,0.8072383133134317,2025-12-10
1605,華新,電器電纜,29.9,-3.8544839201149594,-1.6722185340096203,-0.3226861344668475,2025-12-10
1608,華榮,電器電纜,36.3,2.023755349601375,1.8475650666732735,2.0796450947405876,2025-12-10
1609,大亞,電器電纜,37.55,3.139114512697483,3.2625114622475326,3.01243344051427,2025-12-10
1611,中電,電器電纜,12.8,-8.953676932429177,-7.899711299901114,-7.368583388708416,2025-12-10
1612,宏泰,電器電纜,34.1,8.327791734753998,10.969161078058422,11.282309163565886,2025-12-10
1614,三洋電,電器電纜,34.05,-2.6631733879479036,-2.5365980219231816,-0.9247032918065052,2025-12-10
1615,大山,電器電纜,48.4,-0.4793316766462552,-2.9061622070598907,-1.0317930476784973,2025-12-10
1616,億泰,電器電纜,27.9,14.194879290217944,16.931713504403003,17.848651252770235,2025-12-10
1617,榮星,電器電纜,14.2,-1.5956796686001251,-1.3645826197469777,-0.7807448461045103,2025-12-10
1618,合機,電器電纜,41.2,26.593546878430097,26.81101903520471,30.71580059837935,2025-12-10
1626,艾美特-KY,電器電纜,11.6,0.5727493026805863,-0.45978011682458925,0.531404084271527,2025-12-10
1702,南僑,食品工業,39.75,-0.5889497243566133,-0.5378849371631831,0.3833719551999089,2025-12-10
1707,葡萄王,生技醫療業,127.5,-4.934972302561658,-6.252553957367408,-5.405289577315639,2025-12-10
1708,東鹼,化學工業,32.95,-3.0089637723486162,-3.2116244387894564,-2.914156417956977,2025-12-10
1709,和益,化學工業,16.75,-12.375053591041441,-12.705332566118125,-12.872423789670947,2025-12-10
1710,東聯,化學工業,12.05,-2.923604992736173,-2.231003087214293,-0.4590027985560335,2025-12-10
1711,永光,化學工業,18.7,-5.6624480646264015,-5.213932015595758,-4.20956760411159,2025-12-10
1712,興農,化學工業,44.45,-2.2416342092032138,-2.5378002818179333,-2.2650733308027204,2025-12-10
1713,國化,化學工業,43.55,-11.237068080115032,-10.801608724949551,-12.796860634131905,2025-12-10
1714,和桐,化學工業,8.31,13.305406924935227,13.7443550900024,12.99140936367983,2025-12-10
1717,長興,化學工業,40.05,-6.637644741803406,-6.071671571243361,-5.172583366749985,2025-12-10
1718,中纖,化學工業,7.07,5.365592685551768,6.842530532472082,9.686850278423714,2025-12-10
1720,生達,生技醫療業,60.2,3.623264928476222,3.5590976782616495,3.140368993686852,2025-12-10
1721,三晃,化學工業,11.85,-23.384622929085154,-22.147238572627852,-21.2219746117251,2025-12-10
1722,台肥,化學工業,47.6,2.5976840059922512,2.502945931174224,2.109818754626053,2025-12-10
1723,中碳,化學工業,67.8,-22.830254615615576,-22.2291351391504,-20.76549011826814,2025-12-10
1725,元禎,化學工業,26.0,-2.7585942790268714,-0.2035718326169406,3.0636999325422063,2025-12-10
1726,永記,化學工業,76.0,4.929257324297298,5.901746987220196,7.592555893647121,2025-12-10
1727,中華化,化學工業,41.55,-6.977244452041742,-6.814123914402334,-4.734121497259543,2025-12-10
1730,花仙子,化學工業,53.0,-5.950471477865172,-5.767521987721101,-5.645171617513667,2025-12-10
1731,美吾華,生技醫療業,21.75,6.100893739485724,6.008910745569182,5.810183371256024,2025-12-10
1732,毛寶,化學工業,28.65,16.158134854764693,15.425933763302117,14.411061813395854,2025-12-10
1733,五鼎,生技醫療業,31.2,10.105039401637693,10.441488911188388,14.512868347664275,2025-12-10
1734,杏輝,生技醫療業,30.5,7.5514695819480115,8.339006071401915,7.327532863636022,2025-12-10
1735,日勝化,化學工業,16.05,-11.474831555643616,-10.475653351047141,-9.181095215947318,2025-12-10
1736,喬山,運動休閒,145.5,16.24249952118437,17.146257578946976,20.688778035611755,2025-12-10
1737,臺鹽,食品工業,31.7,1.5686971685104245,1.5041654858304703,2.267848644633799,2025-12-10
1752,南光,生技醫療業,37.2,1.93764698686556,3.121629531997779,5.78472727184612,2025-12-10
1760,寶齡富錦,生技醫療業,64.0,1.4693096766235536,1.696327435847385,1.6045118995331897,2025-12-10
1762,中化生,生技醫療業,24.85,-37.283635844690075,-35.036706714767384,-29.343323667755396,2025-12-10
1773,勝一,化學工業,134.5,4.679953670913384,4.619368733616317,5.549536101490163,2025-12-10
1776,展宇,化學工業,14.6,-8.819254824335376,-6.985981201522765,-4.680287410220466,2025-12-10
1783,和康生,生技醫療業,42.7,19.793890241919932,22.912498970617946,26.21027138025057,2025-12-10
1786,科妍,生技醫療業,75.2,1.6222655254804375,2.0899740707412637,2.7761842825927423,2025-12-10
1789,神隆,生技醫療業,17.4,-3.2040199648546097,-4.2789278913437165,-5.701644935010079,2025-12-10
1795,美時,生技醫療業,283.0,5.565027127858002,4.176178273832838,3.6449780789166977,2025-12-10
1802,台玻,玻璃陶瓷,33.65,-1.2275277377595262,-0.7566851423084572,-1.5835232379176318,2025-12-10
1805,寶徠,建材營造業,10.9,-30.022858136251408,3701.195513675492,5132.32829042876,2025-12-10
1806,冠軍,玻璃陶瓷,9.33,-3.0764687033209004,-1.7737502923712576,0.1217265808681071,2025-12-10
1809,中釉,玻璃陶瓷,17.4,5.180478145100165,6.01358251352904,4.670378230540606,2025-12-10
1810,和成,玻璃陶瓷,17.15,-4.122579843667329,-3.1029571550046824,-1.5440342327629875,2025-12-10
1817,凱撒衛,玻璃陶瓷,38.5,-2.230523606150303,-1.651929293843926,-0.3150235583198442,2025-12-10
1903,士紙,造紙工業,55.4,-2.3045932752464693,-2.0070191193679956,-2.3790677809578793,2025-12-10
1904,正隆,造紙工業,17.6,-1.7652982102679626,-1.976214660613181,0.588904607204325,2025-12-10
1905,華紙,造紙工業,11.55,-8.681935131786144,-8.791939051167263,-9.018092116800211,2025-12-10
1906,寶隆,造紙工業,12.0,-8.695180219599285,-8.513774964790429,-9.88870040044971,2025-12-10
1907,永豐餘,造紙工業,26.05,-4.367272285450308,-3.77187950020634,-3.113501005916486,2025-12-10
1909,榮成,造紙工業,10.2,-5.281655173694421,-5.886852658703905,-6.278275043815856,2025-12-10
2002,中鋼,鋼鐵工業,18.85,-10.860318889591369,-10.705858363550014,-10.33395746408535,2025-12-10
2006,東和鋼鐵,鋼鐵工業,64.5,-3.306427778102572,-2.8103234443105762,-2.4886339147939593,2025-12-10
2007,燁興,鋼鐵工業,7.27,-19.74154320673669,-17.545142572373024,-12.339459851534684,2025-12-10
2008,高興昌,鋼鐵工業,29.05,28.36766671275175,30.851380473847893,31.092302330978384,2025-12-10
2009,第一銅,鋼鐵工業,43.2,-6.768887741284901,-5.485798664342226,-5.494293084964235,2025-12-10
2010,春源,鋼鐵工業,20.7,3.1938287652403696,4.1196705606260915,5.121300753378624,2025-12-10
2012,春雨,鋼鐵工業,14.95,-6.911143536100317,-4.648944314138394,-1.7283381297280294,2025-12-10
2013,中鋼構,鋼鐵工業,41.9,7.981185157145387,8.85780433242618,10.565524411219334,2025-12-10
2014,中鴻,鋼鐵工業,15.25,-36.56964193271654,-36.04965319811699,-36.26460804258112,2025-12-10
2015,豐興,鋼鐵工業,63.9,-12.56257973329008,-11.317889081880656,-9.835695043054047,2025-12-10
2017,官田鋼,鋼鐵工業,8.44,-17.11385794895707,-15.608966167346034,-13.81119823685251,2025-12-10
2020,美亞,鋼鐵工業,23.25,-12.984769636056892,-12.539333387837424,-15.029733305347301,2025-12-10
2022,聚亨,鋼鐵工業,8.36,18.951432769486452,17.81809767291307,14.631894194465056,2025-12-10
2023,燁輝,鋼鐵工業,14.85,-7.003029287505303,-5.930056330678465,-5.747991452326666,2025-12-10
2024,志聯,鋼鐵工業,,-7.942534150656555,-6.314745209451431,-5.551116824043727,2025-12-10
2025,千興,鋼鐵工業,9.55,-17.893980855425895,-14.239625141720119,-15.98137947275868,2025-12-10
2027,大成鋼,鋼鐵工業,35.55,11.51714172713616,11.616562963188871,10.46872767385091,2025-12-10
2028,威致,鋼鐵工業,17.0,-18.845296540989054,-19.23869554850756,-19.034159366728,2025-12-10
2029,盛餘,鋼鐵工業,21.2,2.2527842815240673,4.20861480023447,6.454980966101021,2025-12-10
2030,彰源,鋼鐵工業,13.9,-16.891908784694245,-16.0814645525986,-15.873055418632829,2025-12-10
2031,新光鋼,鋼鐵工業,37.45,20.785937531661446,23.898130266030037,27.189959768359625,2025-12-10
2032,新鋼,鋼鐵工業,14.25,2.80424342040817,5.602360108091232,6.790289440260753,2025-12-10
2033,佳大,鋼鐵工業,15.75,18.986040005787963,21.04554195113339,21.547648025466327,2025-12-10
2034,允強,鋼鐵工業,20.35,-9.414285309787939,-5.875425451671913,-1.1755831019599425,2025-12-10
2038,海光,鋼鐵工業,14.1,-3.826696822097697,-2.031826447022606,2.4002236571745104,2025-12-10
2049,上銀,電機機械,196.0,-0.2890255419575327,-0.3325973745243376,0.4078647924940914,2025-12-10
2059,川湖,電子零組件業,3660.0,75.20950029800137,76.6805247469549,78.25791681498032,2025-12-10
2062,橋椿,居家生活,21.1,-16.767445375014223,-18.155352636774538,-19.818635903060738,2025-12-10
2069,運錩,鋼鐵工業,16.8,-4.029634561804829,-2.9827509678352495,-1.5943080944092003,2025-12-10
2101,南港,橡膠工業,37.7,-44.71807868289235,-45.65944303876017,-21.934738781120306,2025-12-10
2102,泰豐,橡膠工業,19.95,-1.820936845255916,0.8353484445662481,8.34484159287008,2025-12-10
2103,台橡,橡膠工業,15.75,0.8400242746280373,2.0698399765469007,5.404542053252666,2025-12-10
2104,國際中橡,橡膠工業,11.3,-14.402847458104983,-14.278121810238256,-12.662354694613482,2025-12-10
2105,正新,橡膠工業,30.3,-5.076339315399325,-4.6603470968463805,-4.012445723330141,2025-12-10
2106,建大,橡膠工業,20.3,-0.5633085107706326,-0.7431558157483624,-0.23322818027907455,2025-12-10
2107,厚生,橡膠工業,24.55,1.4233629025999672,-4.194874265889981,-3.461017721366211,2025-12-10
2108,南帝,橡膠工業,22.5,-12.51821146271823,-11.210429763887213,-7.901483969885195,2025-12-10
2109,華豐,橡膠工業,15.05,-5.767331018957544,-5.065819916763558,-2.249925884844922,2025-12-10
2114,鑫永銓,橡膠工業,90.0,7.9470234799660755,7.92033846426425,7.1732921514015535,2025-12-10
2115,六暉-KY,汽車工業,24.65,-4.169294935016977,-3.4003464237868193,-1.4431419356243425,2025-12-10
2201,裕隆,汽車工業,38.3,-14.050580013650437,-14.989164296440274,-15.450135640609053,2025-12-10
2204,中華,汽車工業,61.3,-21.36261483867985,-23.67723872772353,-26.7566496135674,2025-12-10
2206,三陽工業,汽車工業,60.5,-3.651528748213695,-4.138734866875916,-4.557537136461638,2025-12-10
2207,和泰車,汽車工業,581.0,0.8140292245812919,0.9142166359805849,0.08080696855903291,2025-12-10
2208,台船,航運業,20.3,37.45552397179552,42.08358676522837,45.46652614429846,2025-12-10
2211,長榮鋼,鋼鐵工業,105.0,21.845057178953688,22.836536664072682,22.12123439183355,2025-12-10
2227,裕日車,汽車工業,56.1,-36.18496416266995,-37.349149717670265,-38.36128240675932,2025-12-10
2228,劍麟,汽車工業,110.5,-2.7517371616640918,-2.3422505904932827,-0.9249326622101631,2025-12-10
2231,為升,汽車工業,90.8,-21.36934001577624,-18.605797156403526,-16.13555462382914,2025-12-10
2233,宇隆,汽車工業,185.0,-9.664911947124988,-8.83142675436571,-7.430997194288872,2025-12-10
2236,百達-KY,汽車工業,114.0,271.54849010570445,392.89386932027907,421.60234386700864,2025-12-10
2239,英利-KY,汽車工業,37.05,-11.437826271683992,-11.765574356065281,-11.898441681129855,2025-12-10
2241,艾姆勒,汽車工業,37.75,6.534543093392475,1.2938063141301368,-3.137737294760664,2025-12-10
2243,宏旭-KY,汽車工業,11.65,7.437836240637785,4.264985696949185,3.776559047357646,2025-12-10
2247,汎德永業,汽車工業,287.5,-8.572068462067017,-7.390707713125895,-5.344477839523672,2025-12-10
2248,華勝-KY,汽車工業,49.35,,,,2025-12-10
2250,IKKA-KY,汽車工業,70.7,-8.307492978558118,-7.019257755540708,-5.518675182505228,2025-12-10
2254,巨鎧精密-創,汽車工業,59.6,-10.5047536080777,-5.874362012695703,0.15666269437393984,2025-12-10
2258,鴻華先進-創,汽車工業,39.5,-49.03019817004376,-47.792388286042126,-42.01942810246957,2025-12-10
2301,光寶科,電腦及週邊設備業,159.5,20.9518562729794,21.394449937300323,20.87592794936974,2025-12-10
2302,麗正,半導體業,17.45,13.374047831620528,15.71189169804836,16.87818007352472,2025-12-10
2303,聯電,半導體業,50.7,3.0055668040628314,2.9373586021694003,3.5780362550112663,2025-12-10
2305,全友,電腦及週邊設備業,10.95,2.964345553341219,0.9469407422053933,1.874261998766949,2025-12-10
2308,台達電,電子零組件業,911.0,30.386413683368186,29.204344783101533,26.726411663690225,2025-12-10
2312,金寶,其他電子業,22.85,-0.014946694781392544,1.3367306751310721,3.4325367409677674,2025-12-10
2313,華通,電子零組件業,87.8,4.567041345602485,4.906230536277485,5.277092679920554,2025-12-10
2314,台揚,通信網路業,22.75,1.279845140971947,-6.678496405732402,-18.608248942998284,2025-12-10
2316,楠梓電,電子零組件業,101.5,10.432071400773403,8.714296986521486,6.56326498776846,2025-12-10
2317,鴻海,其他電子業,221.5,18.402899577519484,18.196382364577005,19.53711332138094,2025-12-10
2321,東訊,通信網路業,,12.611722795470847,11.945851407925128,8.828448474236176,2025-12-10
2323,中環,光電業,10.6,-3.463727612462708,-4.150476664316741,-4.3644857709097,2025-12-10
2324,仁寶,電腦及週邊設備業,29.7,-17.48813573828194,-16.87364830841227,-15.451623232814677,2025-12-10
2327,國巨*,電子零組件業,222.0,7.434337560715587,6.451643775623009,6.040521568693303,2025-12-10
2328,廣宇,電子零組件業,46.0,0.3784505616269307,1.4767886922380156,4.159076749893334,2025-12-10
2329,華泰,半導體業,49.7,18.289333162028253,17.67289921490087,15.424967289738504,2025-12-10
2330,台積電,半導體業,1430.0,34.370221769331245,35.97489782559652,38.13458560818,2025-12-10
2331,精英,電腦及週邊設備業,23.35,14.988240296644983,12.250432210983043,9.4871608945244,2025-12-10
2332,友訊,通信網路業,15.85,-7.2036971166486,-7.580693889063874,-8.228015458106489,2025-12-10
2337,旺宏,半導體業,37.15,8.354599726177824,6.904563224817887,6.149006431980896,2025-12-10
2338,光罩,半導體業,35.35,-17.764873828005822,-16.697717318683004,-15.301903569935524,2025-12-10
2340,台亞,半導體業,27.15,2.847269755673687,3.1114257090479307,4.425701256751341,2025-12-10
2342,茂矽,半導體業,28.5,14.805744627143946,18.84016286441878,24.839983553108308,2025-12-10
2344,華邦電,半導體業,71.3,5.215373700179149,2.4269659762339337,0.4087505567578895,2025-12-10
2345,智邦,通信網路業,1175.0,131.25790142814887,137.11799562302076,137.00939918528752,2025-12-10
2347,聯強,電子通路業,58.9,-5.516724146954166,-6.902724212564312,-7.594632906368088,2025-12-10
2348,海悅,其他業,83.0,-44.346449351828475,-45.3424107769441,-46.94041590366725,2025-12-10
2349,錸德,光電業,14.0,3.0334490144934056,2.196940255503725,2.633342713063051,2025-12-10
2351,順德,半導體業,75.1,-4.120133649709079,-3.9626375169897385,-2.7343482848063814,2025-12-10
2352,佳世達,電腦及週邊設備業,24.9,4.267749532727327,5.234490854350455,6.2394195225889035,2025-12-10
2353,宏碁,電腦及週邊設備業,25.9,2.958819998880191,2.34084986756787,1.6306758556419079,2025-12-10
2354,鴻準,其他電子業,61.3,147.11340947631433,167.85910776117345,189.54582310082938,2025-12-10
2355,敬鵬,電子零組件業,31.6,-4.99353905572103,-4.7979882179489275,-4.770935649474333,2025-12-10
2356,英業達,電腦及週邊設備業,43.0,13.202394533997808,16.588961279640856,20.173147808354795,2025-12-10
2357,華碩,電腦及週邊設備業,550.0,24.731482422894736,24.752929789528967,24.841566929298548,2025-12-10
2359,所羅門,其他電子業,125.5,13.750203785790681,15.33773723770902,18.583645711405925,2025-12-10
2360,致茂,其他電子業,741.0,27.95571922646365,27.58162588473344,29.018700489358704,2025-12-10
2362,藍天,電腦及週邊設備業,40.45,-20.848760636113994,-19.622022471351894,-17.597974638651845,2025-12-10
2363,矽統,半導體業,48.1,309.47080603291266,443.8884168246754,822.8615358570764,2025-12-10
2364,倫飛,電腦及週邊設備業,68.5,25.861668459664156,27.129205967318153,30.677740490129143,2025-12-10
2365,昆盈,電腦及週邊設備業,35.35,-1.8039243560100893,-2.151854771377072,-1.3691598836383136,2025-12-10
2367,燿華,電子零組件業,26.0,-9.001745884731838,-7.735308732044281,-6.167698822038251,2025-12-10
2368,金像電,電子零組件業,608.0,53.72094156674019,51.60924372736016,47.07479430816397,2025-12-10
2369,菱生,半導體業,22.3,-0.6963750162874094,-2.0156288296294136,-3.815737975437759,2025-12-10
2371,大同,電機機械,31.35,-0.12991511083961793,-1.462800742096869,-3.717519395376025,2025-12-10
2373,震旦行,其他電子業,56.7,-4.368160978927449,-3.995834548316244,-4.0927248300189065,2025-12-10
2374,佳能,光電業,76.0,54.258009517426146,50.39460614298613,43.810408244849064,2025-12-10
2375,凱美,電子零組件業,89.7,5.4198303121667735,5.413645517510045,5.636757276673236,2025-12-10
2376,技嘉,電腦及週邊設備業,238.0,24.520363129139145,24.211998862000943,27.28349511738675,2025-12-10
2377,微星,電腦及週邊設備業,102.0,14.554168642706312,15.62729030555112,17.775114264190833,2025-12-10
2379,瑞昱,半導體業,497.0,10.22779054380829,11.007917934724075,13.516014728788193,2025-12-10
2380,虹光,電腦及週邊設備業,5.01,9.223152502939236,8.240182652456355,3.502985761976822,2025-12-10
2382,廣達,電腦及週邊設備業,265.0,45.90944283908212,47.4500592764277,55.17707142425803,2025-12-10
2383,台光電,電子零組件業,1550.0,47.64423424473956,49.532509248767404,51.70729958827109,2025-12-10
2385,群光,電子零組件業,115.5,-5.008409926338353,-4.096663585209992,-2.0123265860444484,2025-12-10
2387,精元,電腦及週邊設備業,39.55,-16.81378015857582,-15.73344574869113,-14.114337142456128,2025-12-10
2388,威盛,半導體業,56.3,-35.74978801552747,-32.69191052803629,-23.950658312238517,2025-12-10
2390,云辰,其他電子業,9.99,-1.7859494620392713,0.05125676560495185,2.4120266487512274,2025-12-10
2392,正崴,電子零組件業,37.45,0.3589650551621082,3.6984317538365126,3.54901998755255,2025-12-10
2393,億光,光電業,53.2,-5.723159318797522,-5.505326531364074,-4.444238657578069,2025-12-10
2395,研華,電腦及週邊設備業,282.5,18.63059984534474,19.653130997975556,20.36655227494104,2025-12-10
2397,友通,電腦及週邊設備業,61.7,20.562999967123076,24.255975691596802,29.179275937445244,2025-12-10
2399,映泰,電腦及週邊設備業,24.0,-12.904254510647572,-13.183937767226952,-13.46095510460644,2025-12-10
2401,凌陽,半導體業,20.4,-1.1446536800694518,-0.9590605632433377,0.8718680192302616,2025-12-10
2402,毅嘉,電子零組件業,56.2,13.77694162363201,14.82707089180885,16.10712291550514,2025-12-10
2404,漢唐,其他電子業,983.0,32.63635096380608,28.152628712566422,19.931974703493562,2025-12-10
